user_id,elo,username,country
7214023,179.74023324641263,cherrychou,CN
29360297,179.6336147965126,AntrixGaming,ID
14444599,179.60902390569836,Worrum,AR
12052253,179.5147054995611,SuperPotatoMLG,AR
22671085,179.49798877145057,mikoiq,RS
10884561,179.40317974884255,Mafufu,CN
2235750,179.35365986834543,_underjoy,PL
35057436,179.3256927178057,Patience5622,CN
17692627,179.0510665409991,Spacee_,DE
30254673,179.04579141230232,Dualof4Kand7K,AE
7751516,179.0435314047515,zero2snow,HK
903155,179.03181606412005,Transcendence,KR
7638459,178.98691776971532,Kilawhale,CN
34068524,178.97655052097548,Tharna,CN
4942174,178.85831440505083,shuniki,TH
20406585,178.8231231655701,IronCYR,SG
28999283,178.8204073966768,noobpp,MY
10105408,178.71523583986738,kywie,US
6747917,178.62426517806708,S Cantoniensis,KR
15371932,178.59448829111756,NotEiosh,PH
25116192,178.50193178986504,JustAPro123458,US
35467839,178.43830279614542,CluelessGobbler,PH
15128524,178.419992737541,999DoaHoaHong,VN
20205699,178.41284546825867,Erlouie,PH
11817622,178.30926068479172,SunApple,US
14677848,178.25091456734546,[LS]Treeman,US
34571623,178.2437750886077,panponger,TH
11923046,177.97785539578783,- Hago -,PH
15313158,177.93624276126047,Poi90s,ES
29478727,177.93310685307827,Qindeng,CN
20599160,177.81619503867046,Oofyxl,ID
23172720,177.7053171210849,Warneyi,US
26922985,177.66764445048537,Andie003,US
20277441,177.58111104939368,WS_DARK,ID
17997776,177.34241710109993,NPCarl,GB
11544638,177.1567621875806,Anecdote,KR
17512311,177.05971784533247,SB CH,TW
23476278,176.8603519186207,cianskid,GB
18054129,176.81620601919246,phuongkhoa102,VN
13881810,176.73792474004196,Nolol,HK
14714088,176.7103948656148,pirupi,US
9938020,176.69147036494422,Sakisagee,PE
32188918,176.67805493843736,Unstablism,ID
14022834,176.61279436518922,calliskey,US
3795152,176.60754291521212,Makaii,DK
24457999,176.5252159377438,shychu,US
24345484,176.50433705492875,Coconut-,US
22566034,176.48421851717214,[LS]destimb,US
22767451,176.36716209921855,Therealhater,HN
11616192,176.31898749425903,Bestfast,IT
14002952,176.3136015231998,impenica,KR
11939641,176.31155444052848,wolfpup08,RU
28378236,176.18368378167725,Vaultthings,FR
25348803,176.13659427423926,damogus179,AU
31552893,176.12566931142825,Bob37,BN
6605301,175.96644760681016,sagerao,ES
1433586,175.8551957747799,butanic,JP
11000754,175.84804846778857,Chintzz,HK
12169267,175.8414535511245,315,US
11392390,175.80218898503966,633397,IM
20862525,175.72157998647234,Rakshasa,CN
7515326,175.67385587497,[ M Y S T I C ],KR
14609209,175.46618123483688,9961,CN
13581430,175.38367333947542,blizzo,US
27301035,175.33975510762252,Wakuzei,RU
18229130,175.11888424424373,thakalow346,US
8611177,174.9490391618386,Archaic84,PL
28129909,174.93921133484642,RFMYT,US
20846896,174.93311980335113,[Paw]pwod,SG
26912305,174.7327668305445,notaosuplayer32,ID
14832777,174.69644209182383,hashimoto1129,JP
14985143,174.6030740048727,Kiirbo,RO
28740476,174.5565034092509,CarrotVirus,CA
5894427,174.48065385265198,Megafran2,CL
14943370,174.44379760909,Tomskuu,FI
33318995,174.30120886346688,specialcall,KR
15080920,174.27619763274717,hine,SE
25719386,174.24933552576192,Riwanda,ID
4810916,174.2115897907586,Castella,KR
18101418,174.1012343968053,-liix-,FR
19668281,174.02068833574145,papyru36,US
37957581,173.99054975536282,heyTocco,PH
12917829,173.9046787382124,Sirbeyy,DE
13169969,173.7967322895349,Turkish angora,KR
17471458,173.7775425210329,fantasticsiker,ES
8004085,173.66202859360376,MeowCocoa,CN
32932012,173.53169873764955,LPL114514,CN
17988084,173.456588743785,AzureHitsNotes,CL
21484771,173.37789716408906,E5_Shadow,CA
13104856,173.29736020170415,1Nuttelinha1,BR
20809032,173.28754542196214,zec,HK
20600375,173.01130645515568,PatrickPatStar,CN
16892854,172.94501526494378,wutl,JP
16746554,172.8475977113916,DeenBoi,PH
13557753,172.82932069177804,oofblocks,US
28366962,172.7868401851182,REC-0,CN
26857732,172.77122944447137,ThunderstarsRG,RU
25305338,172.62849718175465,CajaX360,MX
24973011,172.4640069232035,pepokk,BR
12968051,172.45180441189356,BarfCraft,US
21451670,172.34038969709647,Eupil,PH
22684809,172.30926918816382,Danny -,CL
30060272,172.22342188358311,Pla1nIce,US
9458866,172.1757781436823,Vlf,CN
29501033,172.14937049500256,saiki-kk,PH
21752115,172.0521582423381,nach0neko,TW
22644374,172.03897959463188,SturpdaFuro,VN
29394008,172.0225656655168,__v,CL
18531358,171.87746494818197,kymo,US
34769250,171.86245072500327,uxjaz,AR
24641996,171.75132284596546,hecko_,AR
20454338,171.724083979801,Cube9112,NL
33094930,171.68720164095933,TheBagelOfMan,GB
25088164,171.6078085841968,soup3r,VN
14454420,171.3224934854742,fhdmtmf,KR
19105699,170.8701142247008,lle1530,KR
22793350,170.7555726613722,GUXI,CN
33766295,170.66780016726386,timurkrutoi123,RU
31221649,170.25140117115023,Gbn,US
7546593,170.16884788346175,Yuki-Noa,CN
29568704,169.89096231410878,bithieunang,VN
9218461,169.82799542269794,Percyqaz,GB
28653925,169.79739910886866,K1risu,PH
33816297,169.77347947543876,koomiii,PH
23468961,169.7135856833547,hoon love jain,KR
24079315,169.637618838783,TEIBA,KR
24075447,169.56982843322905,Rei_Insana300,EC
23278566,169.5692515593556,theonlyperson,SG
30048932,169.3419614821052,awwhh,CA
24540564,169.27738285845973,IvanMortalXXl,ES
18491724,169.19786323644513,[ - Lysol - ],CA
15823934,169.18241079915643,blue basin,CN
35594129,169.07582039179354,muradauuuu,JP
23200233,169.00345623145225,[LS] Connor21,EC
3072763,168.93423633057162,[Crz]Crystalize,MX
8621063,168.79468590998084,haloty,CN
15586183,168.67377995709217,YasiCreeper,DE
14664120,168.67148153535388,Ziwi,CA
24449678,168.56216916549934,Rand0mwastaken,IL
16445730,168.45912978009284,My Angel Noelle,CN
25182199,168.33050400520628,choof,SG
2770796,168.25173264961575,w1sp,KR
12523410,167.99878957882763,[mix],TH
14519015,167.95127796994993,Trittnut,US
16600658,167.839151041723,SoIitude,US
2077833,167.77974746805228,H01-PX01-I,JP
26162579,167.70156999803,dark liquid,US
20097292,167.67432080550356,ardung,CA
17759815,167.66708694462935,RiceyHolmez,US
8035172,167.5565993325806,fegasaren0133,RU
28070525,167.48655922023977,-jatk-,PE
23913993,167.44012459505564,Bl4z3Mania,ES
26852614,167.38084504778283,chieep,KR
16481146,167.35371414393134,say no more,AR
5054154,167.29929899040124,Crazzeh,FI
12548652,167.28027559507277,Huntsman01,US
34376284,167.12093687155448,MISOMISO3444,JP
23485677,167.1029368274198,JahsehOnMyWrist,US
13433654,167.07821986773084,HIMIHIMIKO,CN
10836825,167.07742517620954,Ifwas,MX
6791086,167.05950389102753,528023167,CN
32650582,167.01373086077086,Newbie GB,EE
24598551,166.95714086652313,RetroDeath,CO
13035794,166.915198385207,vsrg,US
37502651,166.88716444383377,wegeny,AU
8895079,166.85716932389553,Ageha8239,JP
32804175,166.81148178641047,unidentifiedd,KR
36426983,166.68697478513292,zCombo,CZ
18542586,166.65497105854692,0nedoor,CL
28884926,166.65033413195846,no-am,SG
9772339,166.6447030647267,Mystifiedl,US
11149878,166.61699860532596,bounter,AU
9787146,166.60891162011987,Myukee,CN
12501007,166.60206734414834,Zal_,GB
28753162,166.52358497063304,Simplisticlolun,PH
16611934,166.494227991462,UnityBoi82,CA
21611353,166.46009037955608,NbaBrokeBoy,CA
25192757,166.4140944023919,Gameryt1234,VE
13013350,166.37870739803617,Kiruliatkoska,SK
33068823,166.28849039003853,someonesus,BR
10702118,166.28736089093024,Upbeat,GB
7918745,166.23840744683764,Nek0LuLu,CN
14149970,165.98162921066674,Yunarkm,CR
26812023,165.89821670922967,Conter1011,CL
21870297,165.8351143858156,SJacal,KR
27166529,165.81140637278023,minicrewmate,JP
15355461,165.5962729735094,RockyAdrian,US
32834157,165.5663548601808,quickgod,CN
33856691,165.54461627276305,Obelius,AU
16892459,165.393074966782,Babil,FR
17480890,165.3764293862179,[SH] Kat,KR
11290311,165.36828483924154,Tyronix,NL
34127963,165.35709559239254,DRE4ML9SS,US
26623075,165.2345632075906,HoanChan,VN
17883404,165.1496204698125,tuoleiawa,CN
30419111,164.95112016833497,256,MY
31396389,164.90359152084906,Devil kid,KR
9887251,164.85614965457088,zzzz,KR
10553827,164.8515564577753,diamondBIaze,SE
15430792,164.6646403893548,D4shFlight,ID
22318558,164.5727876648806,Zhadow,AR
13190286,164.55062117257393,EXSpins,KR
25729135,164.53415165612665,dinocular234,PH
36972811,164.4009126142024,Eiyuuji,US
25996648,164.2837296974064,D_VietNam,VN
877011,164.19617303850524,Berrii,PH
7081478,164.18446388220372,[GS]Teo,US
7425454,164.08145277099126,C3S4R780,BR
14123973,163.9437666918893,play117,CN
33364351,163.88603787868243,venari8,BR
23010784,163.85813891726343,alexvonnn,MY
31118835,163.8259095856842,[SBW]bratbrat,FR
14448343,163.66533002551714,ntryy,TH
12743641,163.52690278991813,AselXDGG,RU
8082362,163.46116409619466,TrickyPugster,US
29531154,163.44372283068063,Pakaponc,NZ
9976835,163.3569592518936,Zyieg,JP
12019628,163.353916314293,PROSTAK,RU
17607162,163.34715117519548,_Happy,KR
26257287,163.2894045400309,buuhnn,KR
24097122,163.17060647494029,bombbanab,RU
12656796,162.95299672647172,KingQbert,US
33526160,162.9294521490216,antipoit,RU
26532846,162.91938499280573,Tim9147,HK
26311862,162.7030627466685,-Nightkore,IE
5331420,162.6153795453019,Mortelspawn_,BE
29147222,162.5406616359408,luxisu,US
25426411,162.5316225327185,Focoo,AR
11917711,162.39302672007554,Roxybuff,SG
10494860,162.34004380105196,MashedPotato,VN
16248394,162.29937327392446,aa181619,KR
14003647,162.2554964573723,-Jameson-,PH
34756301,162.152218203704,Plancktime,CN
18724987,162.10351638397023,20M-RFT45,KR
23618130,162.08580521579938,Samkoopa,BR
25343608,161.9787532921836,PhobiaTheNoob,VN
26666059,161.97464226217258,igamegalaxy87,GR
26846872,161.96766745716369,lol_wut,TH
18912195,161.92808885682695,_Tohiko,KR
17871821,161.87613895034252,My Yamm Gods,TH
24014406,161.80600101241785,rubreeb,US
25914429,161.79028552172838,Jaimitocrack777,CR
14617751,161.78759775466233,yoe Lonann,CN
15608573,161.7850279067489,blunket,US
10393606,161.75884250705565,Albania Illya,FI
10318380,161.75814771512296,lovely_hyahya,CN
23258300,161.70954543728593,cycl1264,PH
32292004,161.59448512658747,pizzaboy,US
31160317,161.42903002658497,JFYS,CN
21587761,161.4092341059882,Stillerzzy,US
23197656,161.31121949358547,Rayala,CL
35043529,161.23719692100084,QuanPro,VN
34746794,161.18432493267113,PGh3x0n,PH
31157409,161.18353160403558,Ghost Neko,CN
29051886,161.05160405731706,Crimzenite,AU
19758287,161.04864920913252,7_mlya,JP
23548158,160.74434193938416,kai-yttd,GR
16790947,160.67553529664582,Nyftl,US
8798383,160.6672702477113,Crescendo PiaNo,US
29778928,160.61145764004686,Luritte,SA
12805204,160.58724156073254,Tamania,KR
34282879,160.54967079043965,kentaku,US
27404774,160.50694972610725,yui -,SA
7620652,160.22189465027944,Superoverclock,CN
24641217,160.22079741085375,200iq-,CL
9179212,160.20474878783986,RestoP_,KR
35447681,160.18599163715055,BernardMegamind,JP
17437113,160.1581399805262,SodaGre4atProX,VN
20618541,160.12756708588253,carRecked,US
34106265,160.10657787563574,Mountainox,TH
20624754,160.10002271813417,Zellotime,CN
6691100,159.98765966389473,tchyoouschqueey,RU
10419462,159.81804871938587,Sujakfangirl,CN
12045149,159.5856234460949,FullCombro,US
36513815,159.5525373919093,yut4a,PT
17611342,159.42270379301652,[Crz]xuyonghao,CN
16406942,159.26005449794184,Zilong_Zara,CN
37143402,159.15746866977872,plankton_gg,TH
32108709,159.10282898466662,Shafiew,CL
19690810,158.89751264030426,BronyaZaychik_,PH
10326318,158.74028105579504,Temoote,CO
12369037,158.6788741445802,Rylord,US
25067854,158.67599711600332,[Explosive],US
34152447,158.67504322158027,LassieNoki,VN
11107867,158.59396332540467,AKlevenseven,CN
1596318,158.39586806358454,DoNotMess,ID
35585056,158.35884650542042,-SuSu-,CN
19077203,158.25487813586938,DimonTheGood,RU
13359872,158.15629861360415,[MY] Ril,MY
8782656,158.14701411464193,[GS]Einar,MY
27313653,158.07348433622727,byKloud,PE
15323784,158.05117094041094,ecfecfehycbey,SG
27785549,157.92929724903638,TheBessNoob2,TH
16803093,157.913845615086,DrKEHE,CN
29630392,157.73707686326236,SUELILOPS,SG
33469864,157.73289809022782,sakura-nyanko,CN
36563146,157.63041691546172,FrontierLLK,PH
8270984,157.5795660167725,Yusei5,CL
20670028,157.51364698391313,ReJust,MY
31493135,157.48294208969216,Mauricio2000,MX
14347134,157.3842820063229,yezi-,CN
23185552,157.3560078860812,flasco,BR
32901596,157.27768504668097,MSMS33,JP
7299745,157.212212756212,Alyca,US
38125119,157.17772832019483,seoseo97,CA
27685777,157.07240862028738,ItzMyRealDeal,US
16585041,157.04793250223864,_kokodayo,JP
17438896,156.98951266393985,-Eristia,ID
5858053,156.96375399153465,[ Classic ],CN
34095251,156.95940425175132,saar,US
34303832,156.88094880402525,CoolCyanSherbet,KR
14318892,156.83068625454007,ImNotYume,KR
36654793,156.7118968696897,Revined,BR
16467458,156.55789969429986,SrIvanARGXD,AR
35484832,156.47299705598505,Tampy,DK
20371870,156.34005429654087,Etterna Offline,GB
34084548,156.28583905123165,benfosu,US
34441262,156.24334565083538,Eviternus,US
13602611,156.24312659378128,picleric,RU
10502375,156.130880266687,HolySteven,HK
38042766,156.08504891764974,Cryin9527,CN
9272238,155.9542796386967,qw887799,KR
19902865,155.91303169225353,Imuuuuuuuu,ID
33727604,155.82964835369106,[GB]Natsume Ai,CN
37452113,155.63083699474086,ExitThisOSU,US
6456531,155.6285342335196,PRX DaNiCKMANZ,TH
35657031,155.3753159486408,vendama,ID
18651775,155.36851087689783,Josephjr05,US
22890818,155.25000347178033,IlluminaStarrrr,PH
15181375,155.24408553795303,remity_,US
27931512,155.093654323279,GFTtungsten,US
23622159,155.0349919837384,TheTroll_Gui,BR
24277812,154.7455259553668,yukataa,CL
19579657,154.71129379769317,kiwibird01,TW
35448136,154.68099822035558,RichMineral,KR
35958374,154.565561145049,SEptambur,CN
17051055,154.539013904736,[SPNG]faxxed--,IT
9082105,154.36967941331744,[Crz]Liusecy,CN
37879782,154.30038560519728,Goruu,CO
28060288,154.2746946059641,-Cow,US
32008631,154.07606760595712,Fnfpro312,AU
34927632,154.0653643823078,tefyy,BR
20531318,153.94016225827193,Balanc3D3mon,SE
37186351,153.89999893613853,keineakeine,US
24964528,153.80626923424302,brettharek,VN
8273098,153.79261401382462,My Angel Koishi,JP
25988344,153.61651581288868,Scale,CN
27015318,153.59135250776882,F1Shie,DE
32422482,153.49158745867655,alec-,US
35809437,153.4358991996635,RoxyMigurdia,PH
7676585,153.27195657268453,[RS] F4st,NO
29267967,153.2635882952026,Prombut,TH
12739508,153.26120576076497,Kazusa_T,JP
22633282,153.18297714446712,kevzy,US
23227003,153.176922182957,ixzpp,TH
15912277,153.15302165557242,-Neonrium-,CN
12745776,153.01487185936003,ln enjoyer,RU
22765206,152.97670478787822,Soundie,US
13643601,152.8970709625039,[-ICHINO-],TW
22749195,152.85777638796154,Yi_Luo,CN
28662201,152.8374414868298,Sonic123Fanboy,US
8890291,152.83662630201877,[HD]Draftz,AR
18576894,152.7890678257866,digga,HU
15399445,152.78711832159706,Nator1,AU
29287757,152.76593248365836,Muffinman1904,US
8324458,152.72184912535835,MG8,EC
18248094,152.69217682228663,Dokors,PE
15317574,152.58506414903718,MyAngelRobetta,TW
27182029,152.56358504990158,AtomicHD,BG
15314355,152.45532519616586,UmmmMrMoo,CA
10513110,152.39992813419312,xibuniuzai,CN
26205879,152.36341808868414,miksstter,LV
20072911,152.20003182357692,JaceyPlayz,US
11976304,152.1454774801687,[GS] Ebex,US
24060801,152.13502908852251,parkuzxdxdxd,CL
37657207,152.12086858095094,JepetoDCE,SE
26616483,152.06588453291235,Tora08,VN
25804374,152.0007365136426,epicpromaybelol,PH
11603156,151.96302476373788,Hoshiikunn,CN
24426806,151.9572147663962,RollEyeJeff,HK
27611620,151.8972855686243,whoka,MY
24185492,151.65889013926014,Juicicle,US
36469304,151.61444259600052,illumine12,CA
17185425,150.93756431642817,DoggoOsuBoi,US
37152145,150.78600418428394,lpm_moyojs,JP
17967955,150.66168871061802,gamsgams,KR
34347003,150.5813249518498,kty2047,KR
16389066,150.5396537198876,WantACola,US
12330535,150.51620052651705,beefchip,US
23156938,150.46619325455256,Kiryuu Kikyou,CN
27891923,150.25675857421825,-Kurimu-,TW
15757533,150.25501309824642,kangnanglee,KR
33528304,150.1719997480475,MrEmpanada_,AR
27360406,150.16042646616077,NumbErr,KR
28527409,150.13882501876662,MORDEST68,BR
17959501,150.1239675477864,dragiee,AE
25348643,150.10363125443254,Wolong,CN
25639186,150.0985017878095,leginonik,PH
13465969,149.98311903632813,Ra_Pink_,KR
15890578,149.9251412681145,fuzzy1033,GB
14183328,149.5809100970598,thewarrior1609,MX
10673080,149.45489685382253,Jasver,VN
8599070,149.44531149792584,ababa,DE
31974069,149.36660993671876,boah_,US
8548700,149.28545278182182,Flames99Fs,BR
16354337,149.26828795463717,Xbox,US
27300823,149.22899817716393,Minehunterb,US
11040788,149.20227935025088,ls4221,KR
9900466,149.2018523685502,CarrelloMine,IT
22561178,149.15210132660994,kuraaaFangirl,CL
34287400,149.12857099007695,Lv1,TH
36094146,148.74841332568772,Shiro [mania],PH
33687669,148.61938539878864,Haizir0,PE
23244116,148.59416126793087,Manolo_,ES
24836919,148.54493610016485,ItsAKey,AR
13782947,148.49136783427002,BucketOfAyaya,US
16351311,148.45827494314537,glorified,US
29787041,148.42039725753537,mythzygia,US
37888396,148.38145798239177,spameeerrr,SA
32985611,148.37741105400082,Wallll,PH
20849531,148.37452402590765,kinuh,GB
36836616,148.35440429647912,w0rst ln player,BR
28339171,148.1262192808137,bobo60508981,DE
15501680,148.08728982256122,Mi0117,JP
36981964,147.97325642664308,Kasagi,CZ
18691660,147.96974687602273,VGPinto,MX
14445554,147.92425752220873,Bombast,JP
31741462,147.77029191089304,syouiti,JP
14992551,147.75732668337042,otaku profile,KR
16969245,147.72837433333194,[Trz] Holy HD,TH
12369609,147.6125176804239,omom,US
29716889,147.52621001669266,Sillot,MX
34872474,147.5076257961017,bachedad22,VN
20094349,147.49532177172344,aiyiku,CN
23599377,147.47515421148316,HitTheCrit,US
15716061,147.42400107109987,[Crz]Swinux,SG
8963569,147.35686670563345,redmasterya,US
18733696,147.35021699728324,Flyfin,RU
13356854,147.3467496029116,SpookyKraken,UA
30034604,147.04943990105747,Ai-Ryz,KR
32929355,146.83160429706683,gugukaka,KR
9352141,146.82726146007005,Hangjeil,KR
23034813,146.7400265386167,Raiden129,SA
18370498,146.7120237147338,Za_R0,ID
19919247,146.64178317004078,Fubukril,US
12602829,146.61259572576793,Matoi Ryuu Fox,CN
31099500,146.59355529309707,xsdxsdxsdc2,KR
27037483,146.54702278394748,loom2008,US
28959024,146.51997455650528,akagi_ishikawa,JP
16902238,146.32943508857653,LittleWalker,CN
19799691,146.2883561604598,BruzLee,AR
8039923,146.17075682414924,Load,KR
17251567,146.16073043626363,Kanade1204,CN
5402803,146.08425098023554,OutLast,KR
24924138,146.07603639138225,Biguel,BR
30772410,146.05976327508455,eatinginging,CN
11883284,146.0084791494021,juisjoo,FI
7082178,145.98787859200843,[Crz]Satori,CN
17686815,145.89585690721935,Jay546189,VN
35248741,145.54239752804747,TaxiBoyy,TH
10126327,145.4847090733162,Macan0133,KR
30062891,145.452388987943,Kyouko_MC,VN
23477860,145.36139301413144,spe4rl,PE
32213801,145.29981200102912,[Crz] KpoBbCyka,RU
26995459,145.29006318577012,MRKarl,RU
17869206,145.23448724580587,[TCD] hachi,VN
13322711,145.2269864150803,GGGGGG133,CN
19016705,145.17886304299856,lindex,CN
15265534,145.13882890674356,Rotitza,RO
11943363,144.98476669688665,Babylkaa,UA
13566981,144.948576894567,CrazyBeat101,PH
15098739,144.91996346313852,CODE NAME SIGMA,US
37430240,144.9109068463456,-41,BO
10264988,144.88657956235258,- PIKAYUME -,DE
24309306,144.8369142941103,Purg,TH
32181531,144.78492961367425,Tohru_LiGe,CN
21403445,144.76855273923488,sky-,US
18850111,144.71952109086084,Acc Main,LV
22610631,144.63085739013414,Dacraf,CO
22591306,144.61003404421191,naem,MY
24008076,144.56326521502152,pepe2077,PL
8066397,144.4110289179481,fbalsrl123,KR
36299801,144.39719303996878,DIQIUWEI,CN
35417512,144.3493930889825,35RDS,VN
16801743,144.26827687284154,yakik,JP
24919932,144.20321519792822,ChonuudaiX,VN
24611854,144.00152103745316,Aminati,FI
11765280,143.95722990158322,lunarcoffee,CA
11994321,143.83518624257894,Tree Palm,CA
15339833,143.79760588522092,ricetoasty,IT
15722607,143.78598806074908,PNboy,JP
30673387,143.7645384741162,torrent,SG
26888822,143.7406434779124,minerfantasy,VN
14395687,143.62575314689616,NotLand,US
15005224,143.57328693247635,YeBeaseT21,HK
6738624,143.4793775755371,[Crz]Renjie Lan,CN
13997152,143.4782940633594,Myyths,GB
5066305,143.4724847301521,ImperialTrinity,US
25690184,143.44605365221653,JoeyGYGY,TW
12121766,143.31950303316822,Ansxnny,US
22208484,143.3143208695288,CoulisCustodian,US
18016316,143.24524319668012,qeitp,CN
18709857,143.12322819028634,Sm7sh,KR
19824985,142.9785524729689,[Crz]Ran,CN
8979368,142.9217494040671,SrGuillester11,ES
17192419,142.88891885658347,Lineu,BR
30128696,142.60430104805212,LoloThePro,FR
30941483,142.60213808931417,Farls,HK
16391523,142.56791166253845,My Angel Venti,PH
35928532,142.55724209014977,FenggeTGOB,CN
9956510,142.53274586304113,k2Zero,KR
14561734,142.4926034189984,kaaari,US
36946924,142.41857113374184,Drynoo,ID
18532978,142.39510105481926,[LS]coolfire,CA
25256829,142.3390182430078,Cookiee-,PH
17651703,142.3192268931793,Leni,KR
4768273,142.175577840974,Moble,KR
18521715,142.1097341259145,nekroxia,PH
31679332,141.9840044510169,[AT] Funnies,CL
32686739,141.9753826437434,Helgerex,PH
14058126,141.93756709285847,JustLuigi,US
17530958,141.8309952112379,-Kokito,EC
23447025,141.7260316549116,F0rever,CN
10220162,141.7154004846986,Kyekai,CA
32328042,141.70220995545566,idkx,AR
30924602,141.6286101325931,twon,US
35304133,141.59694848462365,MaiPai,TH
14304065,141.56642094162237,chitanda-L,KR
34265718,141.53723668529574,cangbai,CN
277044,141.52884542851544,Entozer,PH
14332005,141.36875998690897,Froggie09,ES
20925028,141.31532711856886,jwsgcfrf,CN
22432384,141.22111308064794,henry0alpha,KH
27989088,141.17338366849577,Hikikomori,CL
23500872,141.03800187341866,Tengekyo,MY
25913437,141.0237392926013,unbalanced man,VE
1517607,140.9905292518952,leqek,KR
31739957,140.7357185534473,BogSarLox,RU
18797723,140.71372024622954,Nya Nyaa,BR
35907107,140.70481902691236,YJ_KOREA,KR
20613920,140.66374323960457,champion_15,US
7415829,140.61549979360814,Fanahira,GB
10244829,140.56282551631398,-TheShauna,BR
21500191,140.46208153634825,NurleTYT,RU
25223656,140.4430856016411,[GB]Mightymax,CN
4194612,140.42961860990064,YUKI -,KR
17220267,140.29448963735686,LloydTTG,MY
25266023,140.28246446237057,Dinoby7,MX
28247333,140.10430301710656,xinge164,CN
23312307,140.00136431176284,Suheer,PK
24416807,139.9857490506762,- SrDark -,VE
19081163,139.913556374352,-remu-,MO
33844621,139.85366863424224,Petipan,PE
19590286,139.83709288529863,peixegamercu,BR
17319411,139.7703378786231,fede1101,IT
31711309,139.68446063482597,DefeatXXIII,KR
26388593,139.45804961365818,GaelGalletaR,MX
33875218,139.426413285406,[TCD] Devalor,VN
20406444,139.41868521414386,Ender74,MY
20984576,139.36266112292756,c6H8o6_,CN
13539970,139.2779519997514,[LS]Homii,CR
10484445,139.21310493747683,LonBertZend,UA
31673138,139.20776949741372,not_cgu,US
26347811,139.19440221368046,Kratikan,GB
33648302,139.17702328357336,noteethboy,AU
7372978,139.09398631471575,Reuju-,KR
18632500,138.90340388158728,REFREFH,TH
18144664,138.8429744527713,Nimacos,JP
21665453,138.77076423002356,duckkii,KR
30993101,138.5545733031902,bili_TYL,CN
25224588,138.5114304879711,bielig,BR
15465935,138.43466463822315,asukai-,GB
20466182,138.35353755610575,[MSA] Lisa,KR
12674078,138.312474567645,Rinda_Dobu,JP
12136108,138.29611716486272,Zed0x,NZ
25898900,138.1846996314466,nanoa,AU
14217761,138.09361555841292,datnonameboi,DE
24761877,138.06436981043703,mlucca,BR
5766307,138.06181492215268,Verald,HU
12723207,137.94303591857056,twitch chat,CA
19088935,137.72463393710834,Yor Fangirl,CL
29254529,137.69093738290675,ELPEPPAS123,PE
27783289,137.2783434742973,-sbmr250-,CN
25030199,137.2112720903162,jeremyaichen,MY
18027748,137.20489433603566,Yunoyunoyuno,JP
22708257,137.20042388051075,[KC]CruB,US
9470662,137.16251063815642,wyburn,JP
24114076,137.0479477728905,Cute JS,CN
8630038,136.99691332055264,[-NEinO-],TW
29562558,136.92929591324116,LuanHaoshuo,CN
18664411,136.80767063744509,Potaterr,US
36854873,136.73879078186863,Lo Dit Huyen Bi,VN
21684169,136.73355353742144,Ex0n,US
10337737,136.67402815582105,[Crz]Gn1m,CN
21340543,136.63761085168116,N4iveDx,MX
20130414,136.4829872480352,Ontekk,CN
6694908,136.39814754993884,X_Devil,RU
29473209,136.3921618122926,Poincaresekai,CN
22168297,136.31976856861664,Cherfu,MX
14864232,136.30912436216684,SlimeT,CN
22095766,136.29231486757052,Saikuto,CO
21292740,136.28036200285862,Just P,VN
5250173,136.26175860949758,wuwedver,CN
27959439,136.23716679775956,Onis Macaroni,US
12119881,136.1839248137046,legoguy1903,US
13622916,136.18256970670762,BonerMan,US
12829021,136.13624240353073,D3fusion,CO
23650148,136.06489740205512,junepark1212,KR
28949450,136.06221346761677,iqlz,CA
24762560,136.03019937076036,ArthurFlux,BR
11918602,135.95444490523684,mabayu,MY
31496667,135.89024407883778,eDstrikebaCK,TH
26680767,135.8756945719805,Coriku,SG
12395688,135.83325208930475,MarioUniverseZ,TW
34936164,135.73301526342388,SendHelpPls,ID
22376698,135.69792284890664,benjaduran,CL
19236908,135.6913635881863,rimuru123982,VN
13408635,135.55913287536683,[LynX],ID
12147277,135.35723571224824,-Kedama,TH
13362272,135.24809503090927,chocobuu,CA
27819917,135.2308261357895,benikutii,VN
25928438,135.16182795928017,Clipless,US
27914787,135.1308031218321,xKeise,US
27918231,135.1090362981538,aspectts,US
17194127,135.03222796762634,InstantNoodaloo,US
20783020,134.95706746294928,mitomo666,US
34576383,134.92789746616637,LinGCar,CN
17742286,134.91802521691554,kty071016,KR
12490483,134.81281848924758,vacri,CA
37813397,134.68953353032924,frosbit,CN
10450696,134.60111120339687,Lerck,RU
23909612,134.5583335487864,FOX_ALPHA321,MX
11037546,134.4190018569261,HTorch,CN
20049911,134.310439827865,Matseosu,NO
24786541,134.30963784777728,GatoDeMadera,MX
22450093,134.22937061286956,Vexyc,GG
24800761,134.18008673376426,MonewMaboi,TH
32399548,134.1155032674989,MSCMoon,CN
6662838,134.07389120611762,noob1033,TW
17066262,133.9725866595724,Drimba,DE
3337688,133.97012799652072,ZYuan,MY
11356104,133.95909815571065,msd mingming,CN
12402967,133.61044650037752,HiroyukiOsu,US
9388217,133.52638753665673,Ping36,FR
23402647,133.3992928053044,[LS]Fluzt,VE
20003392,133.3092894599707,[REG]ApioRojizo,CL
7972439,133.28118971692024,9919149,MY
24748885,133.15518796732923,CloverWisp,US
