player_id,elo_score,rank_4k,final_rank,country,username,final_rank_percentile
27879750,198.7007693577588,728,736.0,KR,vitalerror1023,0.9156916724019271
35215788,192.5075142271432,713,737.0,GR,Nazkillious,0.9155769671943106
17775010,220.39259062112512,801,738.0,AU,Hoolheyak,0.9154622619866942
9502281,198.83259838841568,736,739.0,CN,Lolli,0.9153475567790778
22660023,316.7308182578257,1102,740.0,PE,akenyii-,0.9152328515714614
20763941,240.8063763104446,867,741.0,CN,Fie Claussell,0.9151181463638449
9644708,266.42721468856433,947,742.0,CN,[Crz]Leaves_,0.9150034411562284
24973011,172.4640069232035,656,743.0,BR,pepokk,0.9148887359486121
22428183,286.60224104170254,1010,744.0,US,darealwiXX,0.9147740307409956
18291502,202.8969508897876,751,745.0,KR,Abyss_water,0.9146593255333793
22671085,179.49798877145057,679,746.0,RS,mikoiq,0.9145446203257628
35843897,121.54392737647282,500,747.0,CN,wushang,0.9144299151181464
34936164,135.73301526342388,544,748.0,ID,SendHelpPls,0.91431520991053
28216932,188.48665364442303,712,749.0,CN,NikiDaNeko,0.9142005047029135
18377298,245.46983122782984,890,750.0,ID,Veirynn,0.9140857994952971
25192757,166.4140944023919,645,751.0,VE,Gameryt1234,0.9139710942876806
34127963,165.35709559239254,642,752.0,US,DRE4ML9SS,0.9138563890800643
35670705,243.61262610660995,891,753.0,BR,Suuuk,0.9137416838724478
29478727,177.93310685307827,688,754.0,CN,Qindeng,0.9136269786648313
9530019,397.2581456398514,1368,755.0,BR,Lothus,0.913512273457215
33184414,101.38484036831336,452,756.0,PH,Picklez_Osu,0.9133975682495985
19971808,211.5958254525292,796,757.0,IT,ItzGx,0.9132828630419821
33094930,171.68720164095933,676,758.0,GB,TheBagelOfMan,0.9131681578343657
23870404,298.1351059432084,1068,759.0,IT,Oldgigios,0.9130534526267493
25578486,279.1057757905846,1011,760.0,TH,Lifestyle_,0.9129387474191328
35657031,155.3753159486408,628,761.0,ID,vendama,0.9128240422115164
10941475,193.4231984473012,749,762.0,US,Wyvair,0.9127093370039
35793432,80.87376040796244,402,763.0,CN,Kunak_,0.9125946317962835
29279459,199.0811979585777,770,764.0,SG,AllTime,0.9124799265886672
32647421,257.8964181752649,953,765.0,BR,Carretah,0.9123652213810507
23456413,214.6914712119152,820,766.0,PE,kitsu78,0.9122505161734342
26102101,250.34648942503,933,767.0,BO,[ERA] Luisitox,0.9121358109658179
26166991,198.9706545231236,777,768.0,KR,doohomom11,0.9120211057582014
24449678,168.56216916549934,683,769.0,IL,Rand0mwastaken,0.911906400550585
24836266,247.56900343358188,928,770.0,PH,[BTB]yukaa,0.9117916953429686
31741462,147.77029191089304,619,771.0,JP,syouiti,0.9116769901353522
31786158,265.40699692408333,984,772.0,KR,RAIDSICK3,0.9115622849277357
21207706,66.65988952336293,369,773.0,CN,Leo_Black,0.9114475797201192
16997592,229.33226240865685,876,774.0,JP,yahochan,0.9113328745125029
5214842,282.1377187397684,1040,775.0,CL,Jeanne Da Rin,0.9112181693048864
27484367,257.2463241878235,963,776.0,US,itsnicki,0.91110346409727
22328335,193.6803811820193,766,777.0,UA,Brofriendfnf,0.9109887588896536
36836616,148.35440429647912,627,778.0,BR,w0rst ln player,0.9108740536820371
25675477,262.5364263469112,981,779.0,US,boober5193,0.9107593484744207
12656796,162.95299672647172,674,780.0,US,KingQbert,0.9106446432668043
24231733,241.00554493960848,916,781.0,DE,Stormfighter_HD,0.9105299380591879
31118835,163.8259095856842,678,782.0,FR,[SBW]bratbrat,0.9104152328515714
15100587,87.47781050674524,443,783.0,KR,Flying Jett,0.9103005276439551
22933961,96.11443338394052,470,784.0,ID,_Reggie_,0.9101858224363386
18809177,253.4918676621374,958,785.0,US,kyouko02,0.9100711172287221
30662392,233.1355903130347,895,786.0,KR,bpp,0.9099564120211058
17844938,193.64858080336583,775,787.0,CL,727_,0.9098417068134893
27568694,216.5713801187288,849,788.0,US,Kiomei,0.9097270016058729
17213280,236.33354494269,911,789.0,US,[LS]Jaiden,0.9096122963982565
28845808,244.1805388111134,936,790.0,MY,Duckys,0.9094975911906401
35476842,201.8847505206474,808,791.0,BR,Zatyuu,0.9093828859830236
23041020,268.95091060946675,1017,792.0,CL,Mxrtinn24,0.9092681807754072
22170518,221.38964598308647,871,793.0,MX,plpl,0.9091534755677908
17551356,-6.622341479346775,382,794.0,CA,ALC Zumo,0.9090387703601743
7638459,178.98691776971532,742,795.0,CN,Kilawhale,0.908924065152558
28168805,119.58493788015528,559,796.0,RO,splat,0.9088093599449415
18867357,244.77077468468173,951,797.0,RU,Soldier_Hibi,0.908694654737325
22174188,200.1198631293051,813,798.0,AR,[NMC] Dro,0.9085799495297087
17527968,180.5659445120516,753,799.0,CN,V1do-,0.9084652443220922
9552883,305.2103166102622,1141,800.0,ES,Alen-,0.9083505391144758
10036005,234.76204246247568,924,801.0,RU,-Oni-Chan-,0.9082358339068594
31125806,74.02131601471031,429,802.0,US,Noxmir,0.908121128699243
15807665,182.1381010283508,765,803.0,CN,alivn,0.9080064234916265
32292004,161.59448512658747,702,804.0,US,pizzaboy,0.90789171828401
36013752,75.44823282685435,435,805.0,CN,NTcx,0.9077770130763937
18532978,142.39510105481926,643,806.0,CA,[LS]coolfire,0.9076623078687772
24748885,133.15518796732923,615,807.0,US,CloverWisp,0.9075476026611609
26902836,47.34085707420944,351,808.0,US,London2,0.9074328974535444
19477584,285.40597337243133,1089,809.0,CN,ComboPower,0.9073181922459279
26866485,201.0782148975496,828,810.0,PT,icy23,0.9072034870383116
32002612,194.1508786074868,807,811.0,UA,KamikoChan,0.9070887818306951
24834023,255.50700060551972,998,812.0,US,terraaiguess,0.9069740766230787
14114899,247.33853535051009,976,813.0,DE,Lotex09,0.9068593714154622
22814036,276.9451528954176,1070,814.0,PH,HexStep,0.9067446662078459
26880074,328.16995303382424,1231,815.0,TH,MasterEpicart,0.9066299610002294
18194250,190.541439342172,806,816.0,CA,king07edwin,0.9065152557926129
28608716,285.7410967985374,1105,817.0,JP,Bonono man,0.9064005505849966
13566981,144.948576894567,669,818.0,PH,CrazyBeat101,0.9062858453773801
20455522,261.7271415691111,1032,819.0,CR,[SloW],0.9061711401697637
10111665,281.2800039644601,1094,820.0,KR,qsdr4456,0.9060564349621473
21891521,279.00301802477424,1087,821.0,MY,[LS] -Koyume-,0.9059417297545309
19379894,271.3626122453184,1064,822.0,KR,shjashjashja,0.9058270245469144
19621477,187.6888767508412,805,823.0,UY,Rushax,0.905712319339298
24606667,196.76387918731123,836,824.0,GB,ToastY_086,0.9055976141316816
10649463,6.30610569615916,480,825.0,TH,[Paw] Winwin,0.9054829089240651
14617751,161.78759775466233,733,826.0,CN,yoe Lonann,0.9053682037164488
35585056,158.35884650542042,723,827.0,CN,-SuSu-,0.9052534985088323
12917829,173.9046787382124,772,828.0,DE,Sirbeyy,0.9051387933012158
30564092,194.7706287868936,838,829.0,SA,Xyner,0.9050240880935995
30495433,96.88768633881756,535,830.0,VN,Shirakami_Fbk,0.904909382885983
21873512,250.98278073646568,1013,831.0,MY,YtAlbin0,0.9047946776783666
34206208,234.6886942419639,963,832.0,ES,Jin_597,0.9046799724707502
4116072,333.39214363363214,1271,833.0,CL,Arkener,0.9045652672631338
22715351,283.93744756260253,1119,834.0,BG,teddi,0.9044505620555173
23172720,177.7053171210849,790,835.0,US,Warneyi,0.9043358568479009
1149319,338.29944131284293,1289,836.0,KR,popomon,0.9042211516402845
13821222,347.97736586009034,1321,837.0,VN,Lott,0.904106446432668
25656173,88.15774074668794,517,838.0,US,-[ ducky ]-,0.9039917412250517
16480419,271.7567063630299,1088,839.0,CA,latsderpy,0.9038770360174352
21752115,172.0521582423381,779,840.0,TW,nach0neko,0.9037623308098187
24241696,208.2328749464209,894,841.0,TW,KingAtlantis,0.9036476256022024
12028216,309.3000597423916,1208,842.0,US,mashu,0.9035329203945859
8795096,356.37250767118724,1356,843.0,CN,StarTemplar,0.9034182151869695
18472374,272.5055522643774,1097,844.0,SG,Pokeccino,0.903303509979353
7945868,352.6282281277485,1346,845.0,KR,[GB]SnowScent,0.9031888047717367
24495218,220.907767440872,938,846.0,IE,SureFir3,0.9030740995641202
15119479,209.2345821268781,902,847.0,CN,Ymir131,0.9029593943565037
15716021,289.74674706287504,1153,848.0,GB,syaro-,0.9028446891488874
26970862,273.42681539435114,1103,849.0,VN,Wolfesch,0.9027299839412709
8999766,232.74787939853465,979,850.0,CN,[GB]Frozen moon,0.9026152787336545
25336842,111.73615187377708,606,851.0,GE,mocchi,0.9025005735260381
21267670,216.4966182708523,932,852.0,IL,numberharp19,0.9023858683184216
19386011,216.86356800480965,934,853.0,ID,anFNFplayer,0.9022711631108052
14789924,250.03732196080605,1038,854.0,BR,wagnerlopes,0.9021564579031888
36868866,229.29721477014743,977,855.0,KR,LSxx,0.9020417526955724
24289042,236.8684190425692,1001,856.0,CN,[GB]Cinelia,0.9019270474879559
29511004,250.1328203183644,1047,857.0,ES,JoseXD_,0.9018123422803396
21738871,94.92281939044516,570,858.0,MX,Bonguis,0.9016976370727231
34282879,160.54967079043965,774,859.0,US,kentaku,0.9015829318651066
5349855,88.53375750103885,554,860.0,CN,7co,0.9014682266574903
8683297,104.3793230167814,609,861.0,CN,[Crz]EzNys,0.9013535214498738
9224686,319.7833872433112,1279,862.0,CN,Ekoplon5,0.9012388162422574
29787041,148.42039725753537,748,863.0,US,mythzygia,0.901124111034641
34705655,20.64173481884732,600,864.0,BR,Yama113,0.9010094058270246
17484397,229.8079815642017,1005,865.0,GB,WILLPWR,0.9008947006194081
20846774,96.44179899510178,592,866.0,HR,brainstorm,0.9007799954117917
23819962,94.4910466743068,586,867.0,PA,Bolelo,0.9006652902041753
33067694,304.85185161420776,1240,868.0,TH,_yukarineko,0.9005505849965588
26820084,227.93688662192173,1002,869.0,PE,- AteF -,0.9004358797889425
35484832,156.47299705598505,786,870.0,DK,Tampy,0.900321174581326
23224152,129.5302281712603,703,871.0,CA,luchenyou,0.9002064693737095
16012377,247.25950597149568,1070,872.0,CA,[-Tricked-],0.9000917641660932
13887879,106.96925929282536,640,873.0,VN,Adic,0.8999770589584767
15128524,178.419992737541,863,874.0,VN,999DoaHoaHong,0.8998623537508603
11000754,175.84804846778857,856,875.0,HK,Chintzz,0.8997476485432438
34455976,114.89485114019249,668,876.0,CN,weweqe,0.8996329433356275
23913993,167.44012459505564,831,877.0,ES,Bl4z3Mania,0.899518238128011
24372238,94.86601870097934,610,878.0,MX,-Zesshi-,0.8994035329203945
31679332,141.9840044510169,757,879.0,CL,[AT] Funnies,0.8992888277127782
26857732,172.77122944447137,855,880.0,RU,ThunderstarsRG,0.8991741225051617
8082362,163.46116409619466,828,881.0,US,TrickyPugster,0.8990594172975453
35556196,76.92586879583159,560,882.0,HK,FangChen,0.8989447120899289
32324496,7.222760753885717,581,883.0,CN,Sealone514,0.8988300068823124
32399548,134.1155032674989,738,884.0,CN,MSCMoon,0.898715301674696
15216030,311.2533748779047,1290,885.0,JP,G2t,0.8986005964670796
12017605,222.54035845985968,1017,886.0,GR,xXyoloxXx,0.8984858912594632
24304784,191.2205419975905,921,887.0,US,chris villada,0.8983711860518467
36867914,193.09205533017416,927,888.0,KR,Hellasbpm,0.8982564808442304
16314282,279.31854102280096,1198,889.0,KR,Jmpandbomb,0.8981417756366139
25824877,103.05463407954616,653,890.0,RU,BEBROCHKA2010,0.8980270704289974
27541831,17.847447331300003,636,891.0,GB,-bode-,0.8979123652213811
31819490,184.30584672923123,906,892.0,CN,beifangfu,0.8977976600137646
11365333,99.73438576437196,645,893.0,AE,phagocytosis,0.8976829548061482
7746055,270.6417921157067,1175,894.0,SE,Parinya,0.8975682495985318
13356854,147.3467496029116,794,895.0,UA,SpookyKraken,0.8974535443909153
34769250,171.86245072500327,872,896.0,AR,uxjaz,0.8973388391832989
32328042,141.70220995545566,781,897.0,AR,idkx,0.8972241339756825
31712034,203.85709662988427,974,898.0,CN,wwwwmw,0.8971094287680661
10443855,290.82039829065013,1245,899.0,CN,rurudo1o1o,0.8969947235604496
15269895,310.0782242860297,1305,900.0,KR,FREEDOM__,0.8968800183528333
15265534,145.13882890674356,795,901.0,RO,Rotitza,0.8967653131452168
9895650,328.85719470263405,1365,902.0,GB,XxNewson1234xX,0.8966506079376003
32754412,191.2739688953854,940,903.0,CN,Miyiyiyiyi,0.896535902729984
36972811,164.4009126142024,858,904.0,US,Eiyuuji,0.8964211975223675
32635363,275.48804585132376,1206,905.0,CN,Yugamiii,0.8963064923147511
28108536,128.3266208731205,750,906.0,PL,Peerless,0.8961917871071347
23726452,69.91409175018934,571,907.0,NO,xxxbruhmanxxx,0.8960770818995183
33697603,318.5429587265051,1342,908.0,PH,Llamado,0.8959623766919018
37033553,214.5205820922085,1020,909.0,US,Reusa,0.8958476714842853
19318375,-14.78729615511797,530,910.0,GB,CardoPlayzOsu,0.895732966276669
16302088,67.36019921075774,567,911.0,NL,Liker,0.8956182610690525
15582839,222.5374193874456,1048,912.0,CN,2632264491,0.8955035558614362
18160033,248.02501197586696,1128,913.0,CN,Civilian,0.8953888506538197
22003360,208.2984096587884,1005,914.0,ID,HelloImNoob1234,0.8952741454462032
11517895,338.24841308927245,1410,915.0,PH,LivelyPeninsula,0.8951594402385868
34905148,208.16834132136628,1007,916.0,CN,kdldndk,0.8950447350309704
29473209,136.3921618122926,786,917.0,CN,Poincaresekai,0.894930029823354
15148238,268.6258263361027,1197,918.0,KR,grandstar6262,0.8948153246157375
9772339,166.6447030647267,882,919.0,US,Mystifiedl,0.8947006194081212
8324458,152.72184912535835,840,920.0,EC,MG8,0.8945859142005047
27668009,85.40809061901442,632,921.0,US,yey,0.8944712089928882
3760209,281.8075120985264,1241,922.0,MY,Tosai_,0.8943565037852719
25003808,231.7893529022621,1086,923.0,MX,Nikarana,0.8942417985776554
20126778,95.66730296417497,665,924.0,CN,adzuki,0.894127093370039
29370942,180.6686820710829,929,925.0,CA,filletmini0nguy,0.8940123881624226
31204957,209.67618351156145,1019,926.0,TH,Its_Cappy727,0.8938976829548061
29147222,162.5406616359408,873,927.0,US,luxisu,0.8937829777471897
30642543,193.9788232730979,973,928.0,CN,Yominazuki,0.8936682725395733
12595010,236.41352306081444,1106,929.0,PE,ericcccc2,0.8935535673319569
15625432,358.3026415679767,1484,930.0,CN,[Crz]rebellion,0.8934388621243404
28429995,324.13319296902483,1381,931.0,KR,zlzonnrg,0.8933241569167241
22204699,189.03230404259165,964,932.0,KR,JamJamJamJam,0.8932094517091076
29263930,227.95001373195728,1085,933.0,PT,modzy,0.8930947465014911
7304075,338.87792089984134,1432,934.0,CN,Kuiiiiteeee,0.8929800412938748
5156656,315.2788901733092,1359,935.0,GB,Yonk_,0.8928653360862583
27834381,324.97418118089433,1390,936.0,ID,P45ta,0.8927506308786419
15313158,177.93624276126047,935,937.0,ES,Poi90s,0.8926359256710255
11817815,292.7292250927148,1291,938.0,GB,[Crz]Envy,0.8925212204634091
13286526,217.4073223263661,1058,939.0,KR,[ Nebula ],0.8924065152557926
34979537,-17.96226671256665,553,940.0,GB,Sillyguyig,0.8922918100481761
21611353,166.46009037955608,907,941.0,CA,NbaBrokeBoy,0.8921771048405598
29591499,-24.345077162975667,532,942.0,CN,dream2,0.8920623996329433
16738047,44.467543005816935,534,943.0,DK,Luminary-,0.891947694425327
12805204,160.58724156073254,895,944.0,KR,Tamania,0.8918329892177105
23185552,157.3560078860812,886,945.0,BR,flasco,0.891718284010094
18286933,217.8945167640795,1074,946.0,AR,[IN]insanity435,0.8916035788024776
11923390,219.0955138300293,1079,947.0,US,Rick Ross,0.8914888735948612
9866379,250.60860401110887,1179,948.0,US,biscuit lord,0.8913741683872448
19236908,135.6913635881863,823,949.0,VN,rimuru123982,0.8912594631796283
25927352,235.1019829230624,1133,950.0,SG,[LN] Prism,0.891144757972012
19126992,212.20451501864963,1063,951.0,CZ,Addaamm007,0.8910300527643955
26191375,272.8222608301139,1255,952.0,VN,Louis2ez,0.890915347556779
14816289,222.43867426143905,1099,953.0,US,Serakull,0.8908006423491627
37727531,203.27776885293625,1041,954.0,PH,Isaacwhy__,0.8906859371415462
12548652,167.28027559507277,930,955.0,US,Huntsman01,0.8905712319339298
24649329,182.96232471163125,982,956.0,AR,ERA Mahiru,0.8904565267263134
18531358,171.87746494818197,950,957.0,US,kymo,0.8903418215186969
10085090,204.06375430041825,1050,958.0,CN,Carpihat,0.8902271163110805
16893113,333.14634702204,1451,959.0,KR,Incivelry,0.8901124111034641
14422341,119.92798039181652,793,960.0,MM,MyAngelGanyu,0.8899977058958477
23548158,160.74434193938416,922,961.0,GR,kai-yttd,0.8898830006882312
9013523,230.0925927032064,1138,962.0,US,CryogenicFrost,0.8897682954806149
18651775,155.36851087689783,909,963.0,US,Josephjr05,0.8896535902729984
31739957,140.7357185534473,864,964.0,RU,BogSarLox,0.8895388850653819
17625771,193.930922419834,1030,965.0,GB,TortisTortis,0.8894241798577656
15444660,235.70435036138272,1161,966.0,QA,cyta_,0.8893094746501491
6541990,194.2910670127777,1034,967.0,CA,Murasame,0.8891947694425327
13782947,148.49136783427002,893,968.0,US,BucketOfAyaya,0.8890800642349163
12040572,352.2131155041246,1526,969.0,KR,_Ennill,0.8889653590272998
19401891,211.8782026733186,1093,970.0,TH,keep gambling,0.8888506538196834
24110728,229.9267123529453,1150,971.0,CL,batiansito,0.888735948612067
25691018,180.28542654902463,997,972.0,KR,KimYeayeon5422,0.8886212434044506
31552893,176.12566931142825,986,973.0,BN,Bob37,0.8885065381968341
33655967,122.56687669197788,820,974.0,KR,LudicinFanboy,0.8883918329892178
25322690,233.01867811856692,1167,975.0,CR,AZgenial1232,0.8882771277816013
30326221,-78.12022350665015,373,976.0,SA,Faisal727,0.8881624225739848
11563203,290.99323855707814,1351,977.0,HK,osu_degenstage5,0.8880477173663684
32921636,238.5968189478708,1189,978.0,KR,K u r e a,0.887933012158752
35279965,280.4857051508474,1319,979.0,AU,alooz,0.8878183069511356
19660729,218.97085542041472,1130,980.0,SG,MrDabian,0.8877036017435191
34347003,150.5813249518498,919,981.0,KR,kty2047,0.8875888965359028
29030314,182.27183038699172,1018,982.0,CN,KUHAKEwantbeCrz,0.8874741913282863
16307557,309.17457963051044,1414,983.0,TH,SeraPrime,0.8873594861206698
25176528,115.40447631957548,814,984.0,CN,ssRed,0.8872447809130535
8321730,315.9397070310516,1436,985.0,VN,[Zekken],0.887130075705437
34095251,156.95940425175132,944,986.0,US,saar,0.8870153704978206
22198131,206.328915258726,1100,987.0,CL,Maple15,0.8869006652902042
17130499,55.92621325459256,634,988.0,CA,brendwn,0.8867859600825877
17237364,184.47749770453373,1033,989.0,ID,EstaticStatisIO,0.8866712548749713
34105762,213.6613718275912,1124,990.0,CN,hhhh-xy,0.8865565496673549
8976576,262.98001278424846,1277,991.0,US,-mint-,0.8864418444597385
26997039,9.928071755003051,743,992.0,RU,Vorpis,0.886327139252122
15187174,307.1199760473376,1419,993.0,BR,nayeonie bunny,0.8862124340445057
11613023,255.05538253093496,1259,994.0,US,MeteorCrasher,0.8860977288368892
31894197,226.305489372064,1170,995.0,US,TomLyt,0.8859830236292727
34347685,255.55260499356345,1265,996.0,CN,Phiyer,0.8858683184216564
27182029,152.56358504990158,946,997.0,BG,AtomicHD,0.8857536132140399
6949941,314.7985289924906,1450,998.0,CN,[Crz]Flandre,0.8856389080064235
20834055,206.38740674602784,1114,999.0,ID,_yea,0.8855242027988071
12904746,0.1867728128499702,715,1000.0,KR,[0v0],0.8854094975911906
25402174,216.8777896253093,1148,1001.0,CN,FrozenAmilv,0.8852947923835742
8062229,313.14344004752496,1447,1002.0,KR,ggthankyou,0.8851800871759578
20485400,120.87274945091798,852,1003.0,CN,Apr4th,0.8850653819683414
28234428,225.3902512089015,1176,1004.0,KR,Snowiz,0.8849506767607249
36327194,92.30813338867128,764,1005.0,VN,_Myuka_,0.8848359715531086
33526160,162.9294521490216,983,1006.0,RU,antipoit,0.8847212663454921
32280629,126.06317917917114,870,1007.0,PH,Moreily,0.8846065611378756
16751671,287.54853286375607,1372,1008.0,US,NerwinFFR,0.8844918559302593
26925082,65.66405114326476,685,1009.0,MX,fghaiktjjjj777i,0.8843771507226428
24259815,228.74820394350093,1191,1010.0,PE,PapuDutty,0.8842624455150264
26447737,181.6756960786645,1046,1011.0,KR,Radenstripe,0.88414774030741
20937526,251.01096152455503,1261,1012.0,PE,Unpatito,0.8840330350997936
25182199,168.33050400520628,1006,1013.0,SG,choof,0.8839183298921771
1089335,191.7397085379865,1079,1014.0,KR,[Crz]Player,0.8838036246845606
17051055,154.539013904736,965,1015.0,IT,[SPNG]faxxed--,0.8836889194769443
24236733,104.65828880988192,811,1016.0,CL,Electro,0.8835742142693278
26325733,84.44010610601597,749,1017.0,RS,Xercq,0.8834595090617114
19077203,158.25487813586938,978,1018.0,RU,DimonTheGood,0.883344803854095
26532846,162.91938499280573,999,1019.0,HK,Tim9147,0.8832300986464785
8910538,267.41285012044,1324,1020.0,PE,Renzo241004,0.8831153934388621
26086660,261.41572553671455,1306,1021.0,SK,Selcaan,0.8830006882312457
36781373,219.74138739768213,1180,1022.0,PH,Kohinata_XD,0.8828859830236293
12226439,57.635273694449374,681,1023.0,KR,salvation_s,0.8827712778160128
13018117,213.0899261094897,1164,1024.0,PE,josiaxarg,0.8826565726083965
12388151,80.79096584137716,754,1025.0,KR,Rei_O9,0.88254186740078
14055233,327.8210189425343,1525,1026.0,FR,MisteurFR,0.8824271621931635
32834157,165.5663548601808,1023,1027.0,CN,quickgod,0.8823124569855472
10964231,-4.162608134413678,735,1028.0,BY,kunilover2010,0.8821977517779307
23200233,169.00345623145225,1036,1029.0,EC,[LS] Connor21,0.8820830465703143
17013778,123.56817766562482,899,1030.0,AR,-Hiroshi-,0.8819683413626979
34265718,141.53723668529574,957,1031.0,CN,cangbai,0.8818536361550814
16738707,54.2487546481652,687,1032.0,CN,Marisa233,0.881738930947465
34072993,196.72380752754933,1129,1033.0,PH,2342pisonet,0.8816242257398486
22525661,193.743350116401,1120,1034.0,US,Darge Barge,0.8815095205322322
33620596,72.93579888456372,746,1035.0,AT,Ghfg517 Mania,0.8813948153246157
18521715,142.1097341259145,961,1036.0,PH,nekroxia,0.8812801101169994
30460297,70.48838866984508,741,1037.0,VN,pecao,0.8811654049093829
25426411,162.5316225327185,1027,1038.0,AR,Focoo,0.8810506997017664
33648488,286.0294046681014,1412,1039.0,VN,Nacreous420,0.88093599449415
20179559,111.65293430407944,874,1040.0,TH,panny,0.8808212892865336
8553078,320.8961014569029,1523,1041.0,ES,Guldakh,0.8807065840789172
30918429,190.06027026659945,1118,1042.0,CL,Nstray2,0.8805918788713007
29732348,181.2144554560885,1091,1043.0,CN,J8xy,0.8804771736636843
19617503,186.89070001060853,1109,1044.0,US,remmified,0.8803624684560679
12657177,332.6616511476929,1562,1045.0,US,ASharpp,0.8802477632484514
33869170,-133.48386310408495,242,1046.0,HK,a202f,0.8801330580408351
16600658,167.839151041723,1056,1047.0,US,SoIitude,0.8800183528332186
34639389,119.08639349564746,905,1048.0,CN,Amprevil,0.8799036476256022
18054129,176.81620601919246,1084,1049.0,VN,phuongkhoa102,0.8797889424179858
14138696,300.99648189567364,1469,1050.0,SG,IcyFr05ty,0.8796742372103693
21500191,140.46208153634825,975,1051.0,RU,NurleTYT,0.8795595320027529
28719794,27.27743943980175,625,1052.0,ID,SuperSkilled,0.8794448267951365
14213841,263.43131781577665,1357,1053.0,CN,[Crz]Xinyi2016,0.8793301215875201
8651259,181.6523855205672,1104,1054.0,CN,[GB]DawnLm,0.8792154163799036
33216822,184.4070965396883,1113,1055.0,TW,ltyubjh,0.8791007111722873
37813397,134.68953353032924,959,1056.0,CN,frosbit,0.8789860059646708
37152145,150.78600418428394,1009,1057.0,JP,lpm_moyojs,0.8788713007570543
16235845,118.10460629365085,908,1058.0,AT,Fabieii,0.878756595549438
31886971,227.7969004947909,1249,1059.0,CN,Caaaat712,0.8786418903418215
25531456,118.30327389953604,910,1060.0,DE,Spongybit,0.8785271851342051
12424909,212.38601668312705,1203,1061.0,ID,Revv-,0.8784124799265887
13321576,232.39985535275045,1266,1062.0,US,okthen,0.8782977747189722
12421640,306.7555481262522,1497,1063.0,IT,trol,0.8781830695113558
24324915,217.20402567383385,1220,1064.0,AR,MishiYT,0.8780683643037394
34833603,-16.493362394740668,724,1065.0,SG,lebronwies,0.877953659096123
18288958,-193.94768460553675,18,1066.0,JP,eternalize,0.8778389538885065
10393606,161.75884250705565,1050,1067.0,FI,Albania Illya,0.8777242486808902
27235859,221.61852427027435,1237,1068.0,CN,CapooFanboy,0.8776095434732737
22612299,194.0929106189115,1158,1069.0,VE,MalenaPop,0.8774948382656572
17185425,150.93756431642817,1031,1070.0,US,DoggoOsuBoi,0.8773801330580409
12294469,221.65151439050652,1251,1071.0,US,Mallus,0.8772654278504244
36041994,-21.68702601963424,722,1072.0,US,strawman,0.877150722642808
8677684,270.38651437679016,1405,1073.0,ID,Onta_Bekasi,0.8770360174351916
25348803,176.13659427423926,1117,1074.0,AU,damogus179,0.8769213122275751
27404774,160.50694972610725,1071,1075.0,SA,yui -,0.8768066070199587
32830556,0.0,818,1076.0,0,fanfale,0.8766919018123422
10242062,392.1018356527105,1790,1077.0,JP,AFOTHER,0.8765771966047259
33800340,297.00375442836787,1496,1078.0,TT,vivekanand,0.8764624913971094
29051886,161.05160405731706,1075,1079.0,AU,Crimzenite,0.876347786189493
16348899,220.9479970506933,1262,1080.0,TR,KabizEjderha,0.8762330809818766
24372948,203.2070513894368,1209,1081.0,TH,SNOW_OSUZZ,0.8761183757742601
9828306,288.3717695231504,1476,1082.0,AU,a1ternation,0.8760036705666437
27600397,77.97108542570237,824,1083.0,CL,TapiJota,0.8758889653590273
12243730,326.6209601330663,1595,1084.0,TW,[Crz]Ha0201,0.8757742601514109
27452470,123.58556998227417,967,1085.0,IN,Rege,0.8756595549437944
23374994,216.0219399916932,1254,1086.0,MX,daarvalo,0.8755448497361781
27904863,183.0698451978316,1152,1087.0,US,CHILLNER,0.8754301445285616
20496692,45.57460582611547,726,1088.0,US,Kimstyu,0.8753154393209451
16445730,168.45912978009284,1107,1089.0,CN,My Angel Noelle,0.8752007341133288
24780361,206.7103755968788,1228,1090.0,GB,CoolDudeYes,0.8750860289057123
12545346,202.5644141746408,1217,1091.0,FI,Fisu,0.8749713236980959
7335062,242.41885815055937,1341,1092.0,GB,[LS]SirroNL,0.8748566184904795
26995459,145.29006318577012,1042,1093.0,RU,MRKarl,0.874741913282863
24156422,125.78563466753104,985,1094.0,AR,DragonPayM,0.8746272080752466
27855382,66.34244436235494,802,1095.0,AU,-Ainsel-,0.8745125028676302
33648302,139.17702328357336,1030,1096.0,AU,noteethboy,0.8743977976600138
13067427,251.3953444008685,1378,1097.0,US,Popsy100,0.8742830924523973
10853163,266.01048153203595,1427,1098.0,TW,ETERNAL DRAIN,0.874168387244781
22881566,193.7134558525384,1204,1099.0,PE,Rodrigos3xo,0.8740536820371645
34717481,112.58953369435868,954,1100.0,CN,Viden_,0.873938976829548
32226984,253.1041873452995,1391,1101.0,US,Randomusername1,0.8738242716219317
22318558,164.5727876648806,1118,1102.0,AR,Zhadow,0.8737095664143152
28366962,172.7868401851182,1144,1103.0,CN,REC-0,0.8735948612066988
26627245,74.29399120692791,839,1104.0,US,-Sebby-,0.8734801559990824
35396410,89.40509970110853,887,1105.0,US,[LS]4blits,0.8733654507914659
21921071,193.3923766096266,1211,1106.0,TH,1NCredibleBacon,0.8732507455838495
25884807,116.51619019151164,976,1107.0,JP,Soresty-,0.873136040376233
34300315,209.09981972000352,1263,1108.0,BR,player_rithimim,0.8730213351686167
